3269-17599	deferred	-	layout 2 ALT variant of the Dashboard. Not separately examined; the built PredictDashboardScreen implements one layout and I could not determine from an empty feed which ALT arrangement this frame specifies
3620-47881	partial	tmp/shots-predict/pv-dash.png	Dashboard > Elections is the SAME dashboard with the Elections tab active, not a separate page, and that tab exists and is clickable. Elections maps onto the real politics category since no Elections category exists in the taxonomy. Card content unverifiable locally, empty feed
3631-56374	partial	tmp/shots-predict/pv-dash.png	Dashboard > Sports tab present in the built tab row, maps to the real sports category. Card content unverifiable locally, empty feed
3624-51447	partial	tmp/shots-predict/pv-dash.png	Dashboard > Economy tab present in the built tab row, maps to the real finance category. The Figma EPS earnings calendar is not reproduced, no backend exists for it
3640-58287	partial	tmp/shots-predict/pv-dash.png	Dashboard > Oscars tab present in the built tab row, maps to the real pop-culture category. The Figma Oscars hero banner is not reproduced, no backend
8911-163462	partial	tmp/shots-predict/pv-rewards.png	Rewards renders exit-0. Verified numerically: header title plus subtitle, the two-tab segmented control Rewards/Open orders, Ask SKAI AI CTA, three stat tiles Daily rewards / This month / SKAI points each rendering an em dash with an explicit reason rather than a fake zero, search box, sort select, and the full Figma column set Market, Min. Shares, Competitiveness, Reward, Earnings, Price, Action. 2026-08-05: that full column set now survives every breakpoint - the four reward cells no longer carry a bare 'hidden', they restyle into a labelled 2x2 block below lg. MISSING vs Figma: the Sports/Oscars/Crypto/Business chip row is deliberately absent since OutcomeMarket has no category field; row-level content unverifiable, the binary venue returned no open markets locally.
3558-39458	match	-	Rewards > drop downs. Sub-state driven with frame-verify-steps exit-0 and inventoried numerically: the sort dropdown opens with exactly 3 real options Newest, Closing soonest, Highest Yes price, with aria-selected true on Newest. No surplus options, no dead entries. Honours designer note 3650-63719 that the control is now usable
8687-54504	partial	-	breaking sort mode. CORRECTED 2026-08-05: this row's claim that sortModes.ts 'marks breaking permanently unavailable by design' is no longer true of the code. getPredictSortTabs DERIVES availability from the live board via probabilityMoveBps over the priorProbability join, so the tab self-heals the moment one market moves. It renders disabled today because outcome_trades holds zero rows - a measurement, not a design decision. Structural parity only; the frame's active-breaking state stays unreachable until a trade is recorded.
3358-34467	partial	-	politics category view. Verified numerically that clicking Politics moves aria-pressed and re-filters, and that the category row is computed from PREDICT_CATEGORIES so it is open-ended per designer note 3553-5509. The populated card grid could not be compared, feed empty locally
3344-30618	deferred	-	breaking > sample market 2 detail. /predict/market/binary/1 renders exit-0 but resolves to the predict-detail-missing state; the detail frame needs a real indexed market, which this environment has none of
3350-32943	partial	-	new sort mode. Available only when a venue reports createdAt; on the local feed no market does, so the tab renders disabled with its reason. Cannot verify the active-new ordering without markets
8937-48702	match	-	Rewards > Open orders. Tab switch driven and inventoried numerically: aria-selected moves to Open orders and the panel renders its own Figma column set Market, Filled, Total, Expiration, Action plus an explicit no-open-orders state explaining both venues are constant-product AMMs with no resting-order book. No fabricated order rows, no surplus controls
3445-64375	partial	-	sports category view of /predict/all. Sports tab present and filterable; populated grid unverifiable on an empty feed
3456-3142	partial	tmp/shots-predict/pv-futures.png	CORRECTION to the earlier wired-verify pass: Futures is NOT zero-impl with no route. Built at src/components/predict-redesign/futures/PredictFuturesScreen.tsx mounted at /predict/futures behind REDESIGN_PREDICT. Verified exit-0 with the flag on: title Sports futures, category tab row derived from live events, and a futures-empty state stating there are no binary outcome markets on SKAI Chain yet. Ranking cards unverifiable, no markets locally. Note the data-model reconciliation is already documented in-file: Figma draws Futures as a multi-candidate ranking market which is the BINARY outcome model, not scalar
3471-7251	partial	-	sports > Futures > Sample futures detail. FuturesDetail.tsx exists and reuses the shared panels, chart, candidate rows and both settings gears. Reachable only by clicking a ranking card, and no futures events exist locally, so the detail could not be screenshotted. FIXED this pass: the two settings-gear buttons hand-drew their glyphs as inline svg paths; now FigmaGearIcon and FigmaSlidersIcon from @skai/ui/icons, zero hand-drawn path elements left in the file
3531-21220	deferred	-	sports > Futures > Sample futures with resolved. The resolved branch in FuturesDetail renders a Yes/No settled pill instead of the buy buttons, but reaching it needs a resolved on-chain market, which this environment has none of
8909-133735	deferred	-	sports > Futures > Sample futures > Chart settings. ChartSettingsModal.tsx is built and wired to a gear in FuturesDetail, but the modal sits two levels behind a futures event that does not exist locally, so it could not be opened for an exit-0 verify
8864-48712	partial	tmp/shots-predict/pv-futures.png	Futures 1VH compact sample. Same route as 3456-3142 and renders exit-0; the compact-vs-full difference is unverifiable with no cards on the board
8909-132564	deferred	-	sports > Futures > Sample futures > Parameter settings. ParameterSettingsModal.tsx is built and wired, same reachability blocker as 8909-133735
3538-22735	partial	-	Crypto category view. Tab present in the inline row and filterable; populated grid unverifiable on an empty feed
3553-5220	partial	-	Climate and Science category view. Tab present with the exact Figma label Climate & Science; populated grid unverifiable on an empty feed
3546-25568	partial	-	Finance category view. Tab present in the inline row; populated grid unverifiable on an empty feed
3550-4727	partial	-	Tech category view. Tab present with the Figma label Tech not Technology; populated grid unverifiable on an empty feed
10509-18892	partial	-	Predict root, mobile 375x812 1VH. Rendered this pass. PredictPage DOES reflow: grid-cols-1 below md, the two-layer sort/category nav wraps, hero+insights stack. Gap is content not layout - the frame's first three cards are one of each archetype and the grid shipped one. The multi-deadline grouped card and the root FAQ are built this pass; the two-team three-odds card - Aston Villa AVL 18 pct / Chelsea CHE 83 pct with AVL/DRAW/CHE buttons - is DECLINED, no SKAI venue prices a draw. Also differs: the frame keeps the search field permanently open above the chip row, PredictPage hides it behind the search icon per report fde85a6e
10100-103339	partial	-	Predict root, mobile 375x812, full-scroll variant 2412px. Rendered this pass. Adds a LIVE SPORTS SCOREBOARD hero above the card list - GER 1-0 POR, LIVE pill, per-team odds chips, a two-series probability chart and a market ticker strip - which no component under src/components/predict or predict-redesign implements. Card list and FAQ below it match 10509-18892
10202-110892	partial	-	Predict root, mobile 375x812 1VH. Classified by family against 10509-18892, NOT separately rendered this pass. Same partial verdict applies either way: both root variants draw the four-archetype card set the grid does not fully implement
10642-186083	partial	-	Predict root, tablet 768x1024 1VH. Rendered this pass. Two-column card grid at 768, which md:grid-cols-2 already produces. Same archetype gap as the mobile root: the frame's first two cards are the multi-deadline grouped card - built this pass - and the two-team three-odds card - declined, no 3-outcome venue
10509-18308	partial	-	Predict root, mobile 375x812 full-scroll 1784px. Rendered this pass. CLOSED this pass: the Frequently asked questions accordion that ends the frame - four entries, second one expanded - now renders on the root via PredictFaq, and the multi-deadline grouped card renders via GroupedMarketCard. REMAINING: the two-team three-odds card. Show more markets and the horizontally scrolling chip row already existed
10642-185390	partial	-	Predict root, tablet 768x1024 full-scroll. Classified against 10509-18308, not separately rendered. Same two closures - FAQ accordion and grouped card - and the same remaining two-team three-odds gap
10509-19476	not-wired	-	TITLE LIES. Called sample market - full 375x812 and inherited the family's done verdict from DESKTOP, but the frame is not the standard binary detail at all - it is the SHORT-WINDOW price market: Bitcoin 5min up/down, a 5 MIN 34 SECS live countdown, Price to beat 81,970.10 against Current price 81,985.44, a target-line chart, an 11-row asks/bids book, Related events listing Solana 5min / Dogecoin 30min / Tron 15min, and a one-click rail 5 dollars to Win 500. That is the same screen the sample market ALT family is honestly recorded as not-started for. PredictHero.tsx already documents why none of it can render: no venue - parimutuel, binary CPMM, scalar CPMM - exposes a price-to-beat, a payout multiplier, a per-second countdown or a price series. Rendered and read this pass
10516-20372	not-wired	-	Bitcoin 5min up/down, line-chart state, mobile 375. Rendered this pass: Up +22 dollars / 1 pct chance readout, MIN and SECS countdown, Past times chip strip 3:00 PM / 4:45 PM / 4:50 PM / 4:55 PM, collapsed Order book row with 90.3k volume, Buy/Sell with a One-click selector and a 5 / 25 / 100 dollar rail showing Win 500 / 2,500 / 10,000. No component implements a payout multiplier or a per-second countdown
10516-20920	not-wired	-	Bitcoin 5min up/down, candle-chart state, mobile 375. Classified by family and title against 10516-20372, not separately rendered. Blocked for the same reason
10518-23341	not-wired	-	Bitcoin 5min up/down with the order book EXPANDED, mobile 375 full-scroll 2513px. Rendered this pass: Trade up / Trade down toggle over an 11-row Price / Shares / Total book. Both HIP-4 venues are constant-product CPMM so there are no resting orders to list - OrderBookPanel.tsx correctly ships an honest no-order-book notice instead - and the 5min market itself does not exist on any venue
10516-19202	not-wired	-	Bitcoin 5min up/down, instant-trade state, mobile 375. Classified by family and title, not separately rendered. Same short-window blocker
10594-49361	not-wired	-	Bitcoin 5min up/down, settled state, mobile 375. Rendered this pass: an Outcome: Up sheet over the market - tick glyph, Bitcoin Up or Down - Mar 11, 4:45 PM - 4:50 PM PT. No component renders a short-window settlement sheet
10594-48510	not-wired	-	Bitcoin 5min up/down, market-order ticket, mobile 375. Classified by family and title, not separately rendered
10594-53620	not-wired	-	Bitcoin 5min up/down, market-order ticket with Up preselected, mobile 375. Classified by family and title, not separately rendered
10594-54294	not-wired	-	Bitcoin 5min up/down, limit-order ticket with Up preselected, mobile 375. Classified by family and title, not separately rendered. Separately, limit orders do not exist on either CPMM venue
10594-56645	not-wired	-	Bitcoin 5min up/down, limit-order ticket, mobile 375. Classified by family and title, not separately rendered. Same limit-order blocker
10509-20117	not-wired	-	Bitcoin 5min up/down, scrolled state, mobile 375. Classified by family and title, not separately rendered
10640-75727	not-wired	-	Sponsor market rewards CONSENT MODAL, mobile 375. Rendered this pass, and the title is misleading twice over: it is filed under sample market - all expanded > Add rewards but the modal sits over the ROOT market list, not a detail page. Copy is Pay liquidity providers to trade on a market you want to see more activity on plus three locked/daily/refund bullets and an Accept and continue CTA. Nothing in src implements it - grep for sponsor, add rewards or market rewards finds only gas sponsorship and social-token constants - and no venue has a sponsor or reward-funding entry point. LPRewards.tsx is a different thing: it states liquidity provision is unavailable and is mounted on the LEGACY /predict/:marketId page
10640-76274	not-wired	-	Second state of the same Sponsor market rewards modal, mobile 375. Classified against 10640-75727, not separately rendered. Same missing flow
10654-192089	not-wired	-	Bitcoin 5min up/down, tablet 768x1024. Rendered this pass and it is the same short-window market as the mobile tier, laid out for 768: Price to beat / Current price pair, MIN and SECS countdown, target-line chart with a Target price tag, collapsed order book, Related events with Solana 5min / Dogecoin 30min / Tron 15min / Bitcoin 15min, and an Up 35c / Down 15c ticket. The tablet half of this family carries the same false credit as the mobile half
10647-186764	not-wired	-	Bitcoin 5min up/down instant state, tablet 768. Classified against 10654-192089, not separately rendered
10654-194997	not-wired	-	Bitcoin 5min up/down full-scroll, tablet 768. Classified against 10654-192089, not separately rendered
10654-196060	not-wired	-	Bitcoin 5min up/down with the order book expanded, tablet 768. Classified against 10518-23341 and 10654-192089, not separately rendered. CPMM venues have no book
10710-141600	not-wired	-	Bitcoin 5min up/down line-chart state, tablet 768. Classified by family and title, not separately rendered
10710-133855	not-wired	-	Bitcoin 5min up/down candle-chart state, tablet 768. Classified by family and title, not separately rendered
10651-188965	not-wired	-	Bitcoin 5min up/down settled state, tablet 768. Classified against 10594-49361, not separately rendered
10654-190511	not-wired	-	Bitcoin 5min up/down market ticket with Up preselected, tablet 768. Classified by family and title, not separately rendered
10654-191300	not-wired	-	Bitcoin 5min up/down limit ticket with Up preselected, tablet 768. Classified by family and title, not separately rendered. Limit orders do not exist on either CPMM venue
10654-192878	not-wired	-	Bitcoin 5min up/down limit ticket, tablet 768. Classified by family and title, not separately rendered. Same limit-order blocker
10647-187992	not-wired	-	Bitcoin 5min up/down scrolled state, tablet 768. Classified by family and title, not separately rendered
10657-233689	not-wired	-	Sponsor market rewards consent modal, tablet 768. Classified against 10640-75727, not separately rendered. No sponsor flow exists anywhere in src
10657-234017	not-wired	-	Second state of the Sponsor market rewards modal, tablet 768. Classified against 10640-75727, not separately rendered
10635-79861	partial	-	Dashboard, mobile 375x812 full-scroll. PredictDashboardScreen genuinely reflows: tab row Overview/Elections/Economy/Sports/Oscars is overflow-x-auto, DashboardCategorySection is grid-cols-1 below md, hero chart is full-width. THE MOBILE-SPECIFIC GAP IS FIXED 2026-08-05: the frame collapses the AI Analysis CTA to a compact square sky-blue icon button beside the title where the code kept a full-width text button, and that button rendered DISABLED on the stated grounds that no AI surface exists - which was false, since HomeDeepLinkHandler consumes ?prompt= and both Portfolio's 'AI Analysis' and Rewards' 'Ask SKAI AI' already ship on it. The CTA is now live on that deep link (prompt scoped by a DASHBOARD_TABS label, a module constant, never user text) and is square below md, full pill from md up. STILL PARTIAL: the screen only mounts at /predict when REDESIGN_PREDICT is on and that flag defaults OFF; no footer; the frame's candidate photos and world map have no backend; and the frame titles a Geo-politics section that is not in OVERVIEW_SECTIONS.
10635-78589	partial	-	Dashboard 1VH, mobile 375x812. Classified against 10635-79861, not separately rendered. Same reflow and the same four gaps
10636-84554	partial	-	Dashboard > Elections, mobile 375. Tab state of the same screen; Elections maps onto the real politics category. Classified against 10635-79861, not separately rendered
10636-87947	partial	-	Dashboard > Elections 1VH, mobile 375. Classified against 10635-79861, not separately rendered
10636-96920	partial	-	Dashboard > Elections 1VH second state, mobile 375. Classified against 10635-79861, not separately rendered
10636-101271	partial	-	Dashboard > Economy, mobile 375. Tab maps onto the real finance category; the frame's EPS earnings calendar has no backend and is not reproduced. Classified against 10635-79861, not separately rendered
10637-195039	partial	-	Dashboard > Economy second state, mobile 375. Classified against 10635-79861, not separately rendered
10637-195507	partial	-	Dashboard > Economy third state, mobile 375. Classified against 10635-79861, not separately rendered
10636-91677	partial	-	Dashboard > Sports, mobile 375. Classified against 10635-79861, not separately rendered
10636-95404	partial	-	Dashboard > Oscars, mobile 375. The frame's Oscars hero banner has no backend and is not reproduced. Classified against 10635-79861, not separately rendered
10657-217688	partial	-	Dashboard, tablet 768x1024. md:grid-cols-2 produces the frame's two-up section grid. The compact AI CTA gap is fixed 2026-08-05 the same way as 10635-79861 - square below md, full pill from md up, and now a live ?prompt= deep link rather than a disabled control. Same flag gate and missing footer as the mobile tier. Classified against 10635-79861, not separately rendered.
10657-215932	partial	-	Dashboard 1VH, tablet 768. Classified against 10635-79861, not separately rendered
10657-218210	partial	-	Dashboard > Elections, tablet 768. Classified against 10635-79861, not separately rendered
10657-221762	partial	-	Dashboard > Elections 1VH, tablet 768. Classified against 10635-79861, not separately rendered
10657-224620	partial	-	Dashboard > Elections 1VH second state, tablet 768. Classified against 10635-79861, not separately rendered
10657-221494	partial	-	Dashboard > Economy 1VH, tablet 768. Classified against 10635-79861, not separately rendered
10657-227941	partial	-	Dashboard > Economy 1VH second state, tablet 768. Classified against 10635-79861, not separately rendered
10657-228292	partial	-	Dashboard > Economy 1VH third state, tablet 768. Classified against 10635-79861, not separately rendered
10657-228631	partial	-	Dashboard > Sports, tablet 768. Classified against 10635-79861, not separately rendered
10657-230090	partial	-	Dashboard > Oscars, tablet 768. Classified against 10635-79861, not separately rendered
10597-73252	partial	-	Predict > Crypto, mobile 375. Category tab state of the root, not a bespoke screen - PredictPage computes the row from PREDICT_CATEGORIES and Crypto is in it. Inherits the root's card-archetype gap, so it cannot be more finished than 10509-18892. Classified against the root, not separately rendered
10597-76565	partial	-	Predict > Crypto 1VH, mobile 375. Same as 10597-73252
10657-213639	partial	-	Predict > Crypto, tablet 768. Same as 10597-73252
10710-133257	partial	-	Predict > Crypto 1VH, tablet 768. Same as 10597-73252
10640-28003	partial	-	Rewards, mobile 375x812. THE REAL MOBILE GAP THIS ROW NAMED IS FIXED 2026-08-05. The frame keeps every figure at 375 by turning each market into a stacked CARD - Min. Shares, Competitiveness, Reward, a plus affordance, then Yes/No prices and a View market link - where RewardsMarketTable.tsx shipped a desktop TABLE that HID those columns on small screens (Min. Shares + Competitiveness below lg, Reward + Earnings below md), so at 375 the user lost exactly the four numbers the frame is built around. The row is now ONE DOM structure that restyles rather than two rendered copies: a two-column grid card below lg where each figure carries its own inline label and the Yes/No prices span the width, overridden by lg:flex into the frame's seven-column table at lg where the header strip returns. Rendering a card subtree and a table subtree behind lg:hidden / hidden lg:block was rejected because it duplicates every question, price and link in the a11y tree. Guarded by 4 tests. STILL MISSING vs this frame: the All/Elections/Primaries/Sports/Oscars chip row (OutcomeMarket has no category field - an existing deliberate omission), the All time-period select, the Open positions / Mergeable toggles, and the card '+' affordance (no defined action anywhere in src, and a control that does nothing is a lie told with a button). The reward figures themselves stay honest em dashes; no accrual backend exists.
10657-232076	partial	-	Rewards 1VH, tablet 768. The column-hiding gap this row inherited from 10640-28003 is FIXED 2026-08-05 and it is fixed AT 768 specifically: the stacked-card layout runs below lg, so a 768 viewport now renders Min. Shares and Competitiveness with inline labels instead of dropping them. Same remaining gaps as 10640-28003. Classified against 10640-28003, not separately rendered.
10640-75179	partial	-	Rewards > drop downs 1VH, mobile 375. The sort control itself is real - three live options, verified on desktop as 3558-39458 - and as of 2026-08-05 the mobile card layout this open state sits over DOES now exist (RewardsMarketTable stacks below lg). Held at partial only because this open-state frame has still not been separately rendered or diffed. Classified against 10640-28003.
10657-233202	partial	-	Rewards > drop downs 1VH, tablet 768. Same as 10640-75179. Classified, not separately rendered
10640-30558	partial	-	Rewards > Open orders 1VH, mobile 375. The panel is built and renders an honest no-resting-orders notice because both venues are CPMM, so the frame's order rows cannot exist - that part is correct and unfixable here. The mobile-specific gap this row named IS FIXED 2026-08-05: OpenOrdersTable hid Filled and Total below md and Expiration below lg, so at 375 only Market and Action survived. With no rows underneath, the five headings ARE this tab's content - the only place it states what an order will consist of once a book ships - so the strip now wraps at small widths and snaps to the frame's fixed column geometry only at lg. Guarded by a test asserting all five headings render with no bare 'hidden'.
10657-234836	partial	-	Rewards > Open orders 1VH, tablet 768. Same fix as 10640-30558 applies here: Expiration was hidden below lg and is now visible at 768. Remaining gap is the one that cannot be closed in this repo - no resting-order book exists on a CPMM venue. Classified, not separately rendered.
10597-69175	partial	-	sports > Futures > Sample futures - full, mobile 375. FuturesDetail.tsx is a real build and DetailRow carries sm: breakpoints so the candidate rows reflow. Held at partial because /predict/futures only renders it when REDESIGN_PREDICT is on and that flag defaults OFF, and because the screen is reachable only through a futures event, of which the chain has none - so no populated 375 composition could be compared. Classified from source, not rendered
10597-70807	partial	-	sports > Futures > Sample futures 1VH, mobile 375. Same as 10597-69175
10597-71622	partial	-	sports > Futures > Sample futures > Parameter settings 1VH, mobile 375. ParameterSettingsModal.tsx is built and wired to a real gear, and its toggles drive the chart's visibleMap. Two levels behind a futures event that does not exist, so the 375 modal could not be opened. Classified from source, not rendered
10597-72437	partial	-	sports > Futures > Sample futures > Chart settings 1VH, mobile 375. ChartSettingsModal.tsx is built with 6 real toggles wired to ChartToggles. Same reachability blocker. Classified from source, not rendered
10657-210195	partial	-	sports > Futures > Sample futures - full, tablet 768. Same as 10597-69175
10657-211010	partial	-	sports > Futures > Sample futures 1VH, tablet 768. Same as 10597-69175
10657-211823	partial	-	sports > Futures > Sample futures > Parameter settings 1VH, tablet 768. Same as 10597-71622
10657-212636	partial	-	sports > Futures > Sample futures > Chart settings 1VH, tablet 768. Same as 10597-72437
10597-69990	partial	-	sports > Futures > Sample futures > show resolved, mobile 375. FuturesDetail.tsx:136 and 215-229 implement the real Show resolved N / Hide resolved control over markets whose status is resolved. Same two blockers as its parent: REDESIGN_PREDICT defaults OFF and no resolved futures market exists to reveal. Classified from source, not rendered
10654-207667	partial	-	sports > Futures > Sample futures > show resolved, tablet 768. Same as 10597-69990
10597-66077	partial	-	Sports futures, mobile 375. PredictFuturesScreen collapses to one column below lg and FuturesMarketCard is the frame's avatar + percentage + probability-bar ranking row. Held at partial: flag-gated OFF, and the board has no binary outcome markets so the screen renders its futures-empty state - the ranking cards themselves could not be compared at 375. Classified from source, not rendered
10710-131349	partial	-	Sports futures 1VH, mobile 375. Same as 10597-66077
10654-208482	partial	-	Sports futures, tablet 768. Same as 10597-66077
10710-132635	partial	-	Sports futures 1VH, tablet 768. Same as 10597-66077
10539-46305	partial	-	Breaking, mobile 375. Four stacked blocks; TWO now have implementations. Hero is PredictHero rendering its honest no-featured-market shell. The numbered 1-15 movers list is BUILT 2026-08-05 - PredictInsightsPanel renders MoverRow (rank, question link, current chance, signed delta) ranked by signedProbabilityMoveBps over the priorProbability join, the same rule the Breaking sort tab uses - and falls back to its stated-empty panel only because outcome_trades holds zero rows. STILL UNBUILT: the 'Get daily updates' email-capture card and the 'Live from @skai.predict' signals feed have no component and no backend anywhere in src.
10545-47421	partial	-	Breaking 1VH, mobile 375. Same as 10539-46305, including the 2026-08-05 movers-list build.
10654-197572	partial	-	Breaking, tablet 768. Same as 10539-46305, including the 2026-08-05 movers-list build.
10710-132119	partial	-	Breaking 1VH, tablet 768. Same as 10539-46305, including the 2026-08-05 movers-list build.
10597-63994	not-wired	-	Sports live - full, mobile 375. Per-event cards carrying two team rows each with three priced odds buttons. UnifiedMarketCard is a single-question Yes/No card and FuturesMarketCard is a candidate ranking; nothing under src/pages/predict or src/components/predict* renders a two-team three-odds card, and no SKAI venue prices a draw, so the third button has no source. The only two-team sportsbook in the repo is src/pages/sports/Sports.tsx at /sports, a separate IA no /predict route links to. Confirms the family's existing not-started verdict at frame level
10597-64475	not-wired	-	Sports live 1VH, mobile 375. Same as 10597-63994
10654-203686	not-wired	-	Sports live - full, tablet 768. Same as 10597-63994
10654-206593	not-wired	-	Sports live 1VH, tablet 768. Same as 10597-63994
10659-165267	not-wired	-	sample market ALT 1VH, mobile 375. The short-window Bitcoin 5min up/down detail. Confirms the family's existing not-started verdict at frame level, and it is now clear this frame is NOT an outlier: the whole 375/768 tier of the sample market family draws the same screen - see 10509-19476
10594-58911	partial	-	sample market 2 - full, mobile 375. The venue-generic detail DOES reflow - PredictMarketDetail is flex-col below lg with the rail stacking - but the frame centres on an 11-row asks/bids book with Last and Spread, which cannot render while both HIP-4 venues are CPMM; OrderBookPanel ships an honest no-order-book notice plus pool reserves instead. Related events in the frame are Solana 5min / Dogecoin 30min / Tron 15min, the short-window type no venue implements. Classified from source, not rendered
10594-60147	partial	-	sample market 2 1VH, mobile 375. Same as 10594-58911
10594-61136	partial	-	sample market 2 - market 1VH, mobile 375. Same as 10594-58911
10654-198325	partial	-	sample market 2 - full, tablet 768. Same as 10594-58911
10654-199581	partial	-	sample market 2 1VH, tablet 768. Same as 10594-58911
10199-104649	partial	-	Predict - ALT 1VH, mobile 375 full-scroll 1982px. TRIAGED this pass - previously unknown, and the family note calling these likely obsolete like the desktop layout 2 ALT is WRONG: this is the current mobile root list, drawn with the same three card archetypes and the same closing FAQ accordion as 10509-18308, just without the live-sports hero. It is SKAI's own frame, not borrowed art. Verdict tracks the root: the FAQ and the multi-deadline grouped card are built this pass, the two-team three-odds card is declined
10202-112785	partial	-	Predict - ALT 1VH, mobile 375. Rendered this pass: mobile root list, three card archetypes plus the FAQ accordion. Same verdict as 10199-104649
10315-19769	not-wired	-	Predict - ALT 1VH, mobile 375. Rendered this pass and it is NOT a root variant - it is the Bitcoin 5min up/down market, line chart, collapsed order book, Buy/Sell with a One-click selector and the 5 / 25 / 100 dollar Win-multiplier rail. Same short-window blocker as 10509-19476
10315-23180	not-wired	-	Predict - ALT 1VH, mobile 375. Rendered this pass: Bitcoin 5min up/down with the trade sheet open - Buy/Sell, Market selector, Amount with 51/55/500/100/Max chips, SKAI currency picker with a real balance line, To win 129.00 at Avg. Price 100c. Nothing implements a short-window ticket or a payout multiplier
10318-25330	not-wired	-	Predict - ALT 1VH, mobile 375. Rendered this pass: Bitcoin 5min up/down with the order book expanded - Trade up / Trade down over a Price / Shares / Total book - and an Outcome: Up settlement sheet. Both halves are blocked: CPMM venues have no book, and no venue has the 5min market
10318-27634	not-wired	-	Predict - ALT 1VH, mobile 375. Rendered this pass: same as 10318-25330 with the settlement reading Outcome: Down
10259-85182	not-wired	-	Predict - ALT 1VH, mobile 375. Rendered this pass: Bitcoin 5min up/down, candle chart with an 88,900 price tag, collapsed order book, One-tap trade rail. Same short-window blocker
10240-16029	not-wired	-	Predict - ALT 1VH, mobile 375. Rendered this pass: Bitcoin 5min up/down with Related events - Solana 5min, Dogecoin 30min - and the One-tap 5 / 25 / 100 dollar rail. Same short-window blocker
10211-14686	deferred	-	Predict - ALT, mobile 375 full-scroll 2239px. ASSESSED but not classified: rendered only as a 71px-wide thumbnail, too small to read. Its height sits in the 2211-2513 band of the confirmed Bitcoin 5min full-scroll frames rather than the 1982 of the root-list ALT, which is a hint and not a verdict. Needs one full-size render to settle
10252-79268	deferred	-	Predict - ALT, mobile 375 full-scroll 2513px. ASSESSED but not classified. 2513 is an exact height match for 10518-23341, the confirmed Bitcoin 5min order-book frame, but height alone is not identity. Needs one full-size render
